0.75,0.5,0.5
0.7499999506421086,0.5001570953318751,0.5
0.7499998025684536,0.5003141906017192,0.5
0.7499995557790937,0.500471285747501,0.5
0.7499992102741263,0.5006283807071893,0.5
0.7499987660536878,0.5007854754187533,0.5
0.7499982231179536,0.500942569820162,0.5
0.7499975814671381,0.5010996638493848,0.5
0.7499968411014947,0.5012567574443907,0.5
0.7499960020213157,0.5014138505431495,0.5
0.7499950642269323,0.5015709430836307,0.5
0.7499940277187149,0.5017280350038045,0.5
0.7499928924970729,0.5018851262416409,0.5
0.7499916585624545,0.5020422167351106,0.5
0.7499903259153469,0.5021993064221841,0.5
0.7499888945562763,0.5023563952408326,0.5
0.7499873644858077,0.5025134831290275,0.5
0.7499857357045456,0.5026705700247407,0.5
0.749984008213133,0.5028276558659441,0.5
0.7499821820122521,0.5029847405906105,0.5
0.749980257102624,0.5031418241367129,0.5
0.7499782334850086,0.5032989064422247,0.5
0.749976111160205,0.5034559874451201,0.5
0.7499738901290514,0.5036130670833734,0.5
0.7499715703924246,0.5037701452949598,0.5
0.7499691519512407,0.5039272220178547,0.5
0.7499666348064546,0.5040842971900344,0.5
0.7499640189590604,0.5042413707494758,0.5
0.7499613044100907,0.5043984426341563,0.5
0.7499584911606176,0.5045555127820539,0.5
0.7499555792117518,0.5047125811311475,0.5
0.7499525685646433,0.5048696476194166,0.5
0.7499494592204807,0.5050267121848412,0.5
0.749946251180492,0.5051837747654027,0.5
0.7499429444459437,0.5053408352990825,0.5
0.7499395390181416,0.5054978937238633,0.5
0.7499360348984303,0.5056549499777288,0.5
0.7499324320881936,0.5058120039986629,0.5
0.7499287305888541,0.5059690557246509,0.5
0.7499249304018732,0.5061261050936788,0.5
0.7499210315287518,0.5062831520437338,0.5
0.749917033971029,0.5064401965128037,0.5
0.7499129377302836,0.5065972384388774,0.5
0.7499087428081329,0.5067542777599447,0.5
0.7499044492062333,0.506911314413997,0.5
0.7499000569262804,0.5070683483390259,0.5
0.7498955659700084,0.5072253794730247,0.5
0.7498909763391906,0.5073824077539875,0.5
0.7498862880356392,0.5075394331199096,0.5
0.7498815010612055,0.5076964555087876,0.5
0.7498766154177798,0.5078534748586191,0.5
0.7498716311072913,0.5080104911074028,0.5
0.7498665481317078,0.5081675041931389,0.5
0.7498613664930367,0.5083245140538288,0.5
0.7498560861933239,0.5084815206274751,0.5
0.7498507072346545,0.5086385238520815,0.5
0.7498452296191522,0.5087955236656533,0.5
0.7498396533489803,0.5089525200061971,0.5
0.7498339784263404,0.5091095128117208,0.5
0.7498282048534732,0.5092665020202337,0.5
0.7498223326326589,0.5094234875697468,0.5
0.7498163617662157,0.5095804693982718,0.5
0.7498102922565018,0.5097374474438229,0.5
0.7498041241059132,0.5098944216444148,0.5
0.7497978573168862,0.5100513919380645,0.5
0.7497914918918948,0.5102083582627901,0.5
0.7497850278334526,0.5103653205566113,0.5
0.7497784651441121,0.5105222787575496,0.5
0.7497718038264646,0.510679232803628,0.5
0.7497650438831405,0.5108361826328711,0.5
0.7497581853168088,0.5109931281833052,0.5
0.749751228130178,0.5111500693929583,0.5
0.7497441723259951,0.5113070061998599,0.5
0.7497370179070462,0.5114639385420418,0.5
0.7497297648761563,0.5116208663575369,0.5
0.7497224132361893,0.5117777895843805,0.5
0.7497149629900481,0.511934708160609,0.5
0.7497074141406747,0.5120916220242614,0.5
0.7496997666910497,0.512248531113378,0.5
0.7496920206441927,0.5124054353660012,0.5
0.7496841760031626,0.5125623347201755,0.5
