-0.75,0.0,0.75
-0.7494994994994995,0.0,0.75
-0.748998998998999,0.0,0.75
-0.7484984984984985,0.0,0.75
-0.747997997997998,0.0,0.75
-0.7474974974974975,0.0,0.75
-0.746996996996997,0.0,0.75
-0.7464964964964965,0.0,0.75
-0.745995995995996,0.0,0.75
-0.7454954954954955,0.0,0.75
-0.744994994994995,0.0,0.75
-0.7444944944944945,0.0,0.75
-0.743993993993994,0.0,0.75
-0.7434934934934935,0.0,0.75
-0.742992992992993,0.0,0.75
-0.7424924924924925,0.0,0.75
-0.741991991991992,0.0,0.75
-0.7414914914914915,0.0,0.75
-0.740990990990991,0.0,0.75
-0.7404904904904905,0.0,0.75
-0.73998998998999,0.0,0.75
-0.7394894894894894,0.0,0.75
-0.738988988988989,0.0,0.75
-0.7384884884884885,0.0,0.75
-0.737987987987988,0.0,0.75
-0.7374874874874875,0.0,0.75
-0.736986986986987,0.0,0.75
-0.7364864864864865,0.0,0.75
-0.735985985985986,0.0,0.75
-0.7354854854854855,0.0,0.75
-0.734984984984985,0.0,0.75
-0.7344844844844844,0.0,0.75
-0.733983983983984,0.0,0.75
-0.7334834834834835,0.0,0.75
-0.732982982982983,0.0,0.75
-0.7324824824824825,0.0,0.75
-0.7319819819819819,0.0,0.75
-0.7314814814814815,0.0,0.75
-0.730980980980981,0.0,0.75
-0.7304804804804805,0.0,0.75
-0.72997997997998,0.0,0.75
-0.7294794794794794,0.0,0.75
-0.728978978978979,0.0,0.75
-0.7284784784784785,0.0,0.75
-0.727977977977978,0.0,0.75
-0.7274774774774775,0.0,0.75
-0.7269769769769769,0.0,0.75
-0.7264764764764765,0.0,0.75
-0.725975975975976,0.0,0.75
-0.7254754754754755,0.0,0.75
-0.724974974974975,0.0,0.75
-0.7244744744744744,0.0,0.75
-0.723973973973974,0.0,0.75
-0.7234734734734735,0.0,0.75
-0.722972972972973,0.0,0.75
-0.7224724724724725,0.0,0.75
-0.7219719719719719,0.0,0.75
-0.7214714714714715,0.0,0.75
-0.720970970970971,0.0,0.75
-0.7204704704704705,0.0,0.75
-0.71996996996997,0.0,0.75
-0.7194694694694694,0.0,0.75
-0.718968968968969,0.0,0.75
-0.7184684684684685,0.0,0.75
-0.717967967967968,0.0,0.75
-0.7174674674674675,0.0,0.75
-0.7169669669669669,0.0,0.75
-0.7164664664664665,0.0,0.75
-0.715965965965966,0.0,0.75
-0.7154654654654655,0.0,0.75
-0.714964964964965,0.0,0.75
-0.7144644644644644,0.0,0.75
-0.713963963963964,0.0,0.75
-0.7134634634634635,0.0,0.75
-0.712962962962963,0.0,0.75
-0.7124624624624625,0.0,0.75
-0.7119619619619619,0.0,0.75
-0.7114614614614615,0.0,0.75
-0.710960960960961,0.0,0.75
-0.7104604604604605,0.0,0.75
-0.70995995995996,0.0,0.75
-0.7094594594594594,0.0,0.75
-0.708958958958959,0.0,0.75
-0.7084584584584585,0.0,0.75
-0.707957957957958,0.0,0.75
-0.7074574574574575,0.0,0.75
-0.7069569569569569,0.0,0.75
-0.7064564564564565,0.0,0.75
-0.705955955955956,0.0,0.75
-0.7054554554554554,0.0,0.75
-0.704954954954955,0.0,0.75
-0.7044544544544544,0.0,0.75
-0.703953953953954,0.0,0.75
-0.7034534534534534,0.0,0.75
-0.7029529529529529,0.0,0.75
-0.7024524524524525,0.0,0.75
-0.7019519519519519,0.0,0.75
-0.7014514514514515,0.0,0.75
-0.700950950950951,0.0,0.75
-0.7004504504504504,0.0,0.75
-0.69994994994995,-1.0,0.75
-0.6994494494494494,-1.0,0.75
-0.698948948948949,-1.0,0.75
-0.6984484484484484,-1.0,0.75
-0.6979479479479479,-1.0,0.75
-0.6974474474474475,-1.0,0.75
-0.6969469469469469,-1.0,0.75
-0.6964464464464465,-1.0,0.75
-0.6959459459459459,-1.0,0.75
-0.6954454454454454,-1.0,0.75
-0.694944944944945,-1.0,0.75
-0.6944444444444444,-1.0,0.75
-0.693943943943944,-1.0,0.75
-0.6934434434434434,-1.0,0.75
-0.6929429429429429,-1.0,0.75
-0.6924424424424425,-1.0,0.75
-0.6919419419419419,-1.0,0.75
-0.6914414414414415,-1.0,0.75
-0.6909409409409409,-1.0,0.75
-0.6904404404404404,-1.0,0.75
-0.68993993993994,-1.0,0.75
-0.6894394394394394,-1.0,0.75
-0.688938938938939,-1.0,0.75
-0.6884384384384384,-1.0,0.75
-0.6879379379379379,-1.0,0.75
-0.6874374374374375,-1.0,0.75
-0.6869369369369369,-1.0,0.75
-0.6864364364364365,-1.0,0.75
-0.6859359359359359,-1.0,0.75
-0.6854354354354354,-1.0,0.75
-0.684934934934935,-1.0,0.75
-0.6844344344344344,-1.0,0.75
-0.683933933933934,-1.0,0.75
-0.6834334334334334,-1.0,0.75
-0.6829329329329329,-1.0,0.75
-0.6824324324324325,-1.0,0.75
-0.6819319319319319,-1.0,0.75
-0.6814314314314315,-1.0,0.75
-0.6809309309309309,-1.0,0.75
-0.6804304304304304,-1.0,0.75
-0.67992992992993,-1.0,0.75
-0.6794294294294294,-1.0,0.75
-0.678928928928929,-1.0,0.75
-0.6784284284284284,-1.0,0.75
-0.6779279279279279,-1.0,0.75
-0.6774274274274275,-1.0,0.75
-0.6769269269269269,-1.0,0.75
-0.6764264264264265,-1.0,0.75
-0.6759259259259259,-1.0,0.75
-0.6754254254254254,-1.0,0.75
-0.674924924924925,-1.0,0.75
-0.6744244244244244,-1.0,0.75
-0.6739239239239239,-1.0,0.75
-0.6734234234234234,-1.0,0.75
-0.6729229229229229,-1.0,0.75
-0.6724224224224224,-1.0,0.75
-0.6719219219219219,-1.0,0.75
-0.6714214214214214,-1.0,0.75
-0.6709209209209209,-1.0,0.75
-0.6704204204204204,-1.0,0.75
-0.66991991991992,-1.0,0.75
-0.6694194194194194,-1.0,0.75
-0.6689189189189189,-1.0,0.75
-0.6684184184184184,-1.0,0.75
-0.6679179179179179,-1.0,0.75
-0.6674174174174174,-1.0,0.75
-0.6669169169169169,-1.0,0.75
-0.6664164164164164,-1.0,0.75
-0.6659159159159159,-1.0,0.75
-0.6654154154154154,-1.0,0.75
-0.664914914914915,-1.0,0.75
-0.6644144144144144,-1.0,0.75
-0.6639139139139139,-1.0,0.75
-0.6634134134134134,-1.0,0.75
-0.6629129129129129,-1.0,0.75
-0.6624124124124124,-1.0,0.75
-0.6619119119119119,-1.0,0.75
-0.6614114114114114,-1.0,0.75
-0.6609109109109109,-1.0,0.75
-0.6604104104104104,-1.0,0.75
-0.6599099099099099,-1.0,0.75
-0.6594094094094094,-1.0,0.75
-0.6589089089089089,-1.0,0.75
-0.6584084084084084,-1.0,0.75
-0.6579079079079079,-1.0,0.75
-0.6574074074074074,-1.0,0.75
-0.6569069069069069,-1.0,0.75
-0.6564064064064064,-1.0,0.75
-0.6559059059059059,-1.0,0.75
-0.6554054054054054,-1.0,0.75
-0.6549049049049049,-1.0,0.75
-0.6544044044044044,-1.0,0.75
-0.6539039039039038,-1.0,0.75
-0.6534034034034034,-1.0,0.75
-0.6529029029029029,-1.0,0.75
