-0.25,-0.5,0.5,0.0,-1.1071487177940904,3.141592653589793
-0.2500049446703292,-0.4984276416709831,0.5,0.0,-1.1071487177940904,-3.1353031788078316
-0.25001977848571866,-0.49685534554031474,0.5,0.0,-1.1071487177940906,-3.12901370402587
-0.2500445008593817,-0.4952831738038832,0.5,0.0,-1.1071487177940904,-3.1227242292439086
-0.25007911081336653,-0.49371118865265606,0.5,0.0,-1.1071487177940904,-3.116434754461947
-0.2501236069785946,-0.4921394522702198,0.5,0.0,-1.1071487177940904,-3.1101452796799856
-0.250177987594915,-0.4905680268303207,0.5,0.0,-1.1071487177940904,-3.103855804898024
-0.2502422505111739,-0.4889969744944046,0.5,0.0,-1.1071487177940904,-3.0975663301160625
-0.25031639318529986,-0.48742635740915846,0.5,0.0,-1.1071487177940904,-3.091276855334101
-0.2504004126844042,-0.4858562377040519,0.5,0.0,-1.1071487177940904,-3.084987380552139
-0.2504943056848972,-0.4842866774888795,0.5,0.0,-1.1071487177940906,-3.0786979057701775
-0.25059806847261934,-0.48271773885130387,0.5,0.0,-1.1071487177940904,-3.072408430988216
-0.2507116969429884,-0.4811494838543996,0.5,0.0,-1.1071487177940904,-3.0661189562062545
-0.2508351866011618,-0.4795819745341983,0.5,0.0,-1.1071487177940904,-3.059829481424293
-0.2509685325622143,-0.47801527289723467,0.5,0.0,-1.1071487177940906,-3.0535400066423315
-0.2511117295513313,-0.47644944091809344,0.5,0.0,-1.1071487177940904,-3.04725053186037
-0.2512647719040178,-0.474884540536958,0.5,0.0,-1.1071487177940906,-3.0409610570784085
-0.2514276535663218,-0.47332063365716026,0.5,0.0,-1.1071487177940906,-3.034671582296447
-0.25160036809507424,-0.4717577821427318,0.5,0.0,-1.1071487177940904,-3.0283821075144854
-0.25178290865814407,-0.47019604781595664,0.5,0.0,-1.1071487177940906,-3.022092632732524
-0.2519752680347079,-0.468635492454926,0.5,0.0,-1.1071487177940904,-3.0158031579505624
-0.25217743861553615,-0.4670761777910941,0.5,0.0,-1.1071487177940904,-3.009513683168601
-0.2523894124032938,-0.4655181655068366,0.5,0.0,-1.1071487177940904,-3.0032242083866394
-0.252611181012857,-0.46396151723301043,0.5,0.0,-1.1071487177940904,-2.996934733604678
-0.25284273567164434,-0.46240629454651583,0.5,0.0,-1.1071487177940904,-2.990645258822716
-0.2530840672199642,-0.4608525589678606,0.5,0.0,-1.1071487177940904,-2.9843557840407544
-0.25333516611137696,-0.4593003719587264,0.5,0.0,-1.1071487177940904,-2.978066309258793
-0.2535960224130729,-0.4577497949195377,0.5,0.0,-1.1071487177940904,-2.9717768344768314
-0.2538666258062645,-0.4562008891870328,0.5,0.0,-1.1071487177940904,-2.96548735969487
-0.25414696558659533,-0.45465371603183724,0.5,0.0,-1.1071487177940904,-2.9591978849129084
-0.25443703066456297,-0.4531083366560407,0.5,0.0,-1.1071487177940906,-2.952908410130947
-0.254736809565958,-0.4515648121907756,0.5,0.0,-1.1071487177940906,-2.9466189353489853
-0.25504629043231763,-0.45002320369379883,0.5,0.0,-1.1071487177940904,-2.940329460567024
-0.2553654610213951,-0.44848357214707685,0.5,0.0,-1.1071487177940906,-2.934039985785062
-0.2556943087076436,-0.446945978454373,0.5,0.0,-1.1071487177940904,-2.9277505110031004
-0.256032820482716,-0.44541048343883866,0.5,0.0,-1.1071487177940906,-2.9214610362211393
-0.2563809829559792,-0.44387714784060683,0.5,0.0,-1.1071487177940906,-2.9151715614391773
-0.25673878235504405,-0.44234603231438996,0.5,0.0,-1.1071487177940906,-2.908882086657216
-0.25710620452630994,-0.4408171974270801,0.5,0.0,-1.1071487177940906,-2.9025926118752543
-0.25748323493552483,-0.4392907036553532,0.5,0.0,-1.1071487177940906,-2.896303137093293
-0.25786985866836004,-0.4377666113832771,0.5,0.0,-1.1071487177940906,-2.8900136623113313
-0.2582660604310004,-0.43624498089992236,0.5,0.0,-1.1071487177940906,-2.8837241875293698
-0.25867182455074916,-0.43472587239697796,0.5,0.0,-1.1071487177940906,-2.8774347127474083
-0.2590871349766478,-0.4332093459663697,0.5,0.0,-1.1071487177940904,-2.8711452379654467
