0.75,0.25,0.5,-0.1643989873053573,0.0,0.9863939238321437,0.9965926760297167
0.7499950553296708,0.2515723583290169,0.5,-0.1643957357101786,-0.0010339764678861023,0.9863939238321437,0.9965926760297167
0.7499802215142813,0.25314465445968526,0.5,-0.164385981053267,-0.002067912034390128,0.9863939238321437,0.9965926760297167
0.7499554991406183,0.2547168261961168,0.5,-0.16436972372049102,-0.0031017657997479283,0.9863939238321437,0.9965926760297167
0.7499208891866335,0.25628881134734394,0.5,-0.16434696435494786,-0.004135496867431131,0.9863939238321437,0.9965926760297167
0.7498763930214054,0.2578605477297802,0.5,-0.164317703856938,-0.005169064345765145,0.9863939238321437,0.9965926760297167
0.749822012405085,0.2594319731696793,0.5,-0.16428194338392949,-0.006202427349546317,0.9863939238321437,0.9965926760297167
0.7497577494888261,0.2610030255055954,0.5,-0.16423968435051253,-0.007235545001659602,0.9863939238321437,0.9965926760297167
0.7496836068147001,0.26257364259084154,0.5,-0.16419092842834285,-0.008268376434695432,0.9863939238321437,0.9965926760297167
0.7495995873155958,0.2641437622959481,0.5,-0.16413567754607625,-0.009300880792566253,0.9863939238321437,0.9965926760297167
0.7495056943151028,0.2657133225111205,0.5,-0.16407393388929178,-0.010333017232122743,0.9863939238321437,0.9965926760297167
0.7494019315273807,0.26728226114869613,0.5,-0.16400569990040578,-0.01136474492476946,0.9863939238321437,0.9965926760297167
0.7492883030570117,0.2688505161456004,0.5,-0.1639309782785749,-0.012396023058079974,0.9863939238321437,0.9965926760297167
0.7491648133988382,0.2704180254658017,0.5,-0.1638497719795893,-0.01342681083741117,0.9863939238321437,0.9965926760297167
0.7490314674377857,0.27198472710276533,0.5,-0.16376208421575614,-0.01445706748751705,0.9863939238321437,0.9965926760297167
0.7488882704486687,0.27355055908190656,0.5,-0.16366791845577205,-0.015486752254161696,0.9863939238321437,0.9965926760297167
0.7487352280959823,0.275115459463042,0.5,-0.16356727842458615,-0.01651582440573143,0.9863939238321437,0.9965926760297167
0.7485723464336782,0.27667936634283974,0.5,-0.16346016810325256,-0.01754424323484595,0.9863939238321437,0.9965926760297167
